,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
141,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,left,left,middle,middle,1,1,2,2,1893.8
142,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,left,left,little,little,1,1,1,1,1873.6
143,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,left,left,little,little,1,1,2,2,1824.8
144,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,left,left,ring,ring,1,1,1,1,1892.6
145,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,left,left,ring,ring,1,1,2,2,1852.0
146,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,thumb,thumb,1,1,1,1,1919.4
147,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,thumb,thumb,1,1,2,2,1887.2
148,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,index,index,1,1,1,1,1868.8
149,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,index,index,1,1,2,2,1870.0
150,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,middle,middle,1,1,1,1,1882.2
151,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,middle,middle,1,1,2,2,1888.0
152,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,little,little,1,1,1,1,1847.2
153,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,little,little,1,1,2,2,1873.4
154,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,ring,ring,1,1,1,1,1845.0
155,i,hamming_dist_subsampled,maximum_curvature,miura_matching,0,6,right,right,ring,ring,1,1,2,2,1881.2
156,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,thumb,thumb,1,1,1,1,1896.4
157,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,thumb,thumb,1,1,2,2,1899.8
158,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,index,index,1,1,1,1,1882.4
159,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,index,index,1,1,2,2,1901.0
160,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,middle,middle,1,1,1,1,1832.8
161,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,middle,middle,1,1,2,2,1901.8
162,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,little,little,1,1,1,1,1841.0
163,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,little,little,1,1,2,2,1775.8
164,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,ring,ring,1,1,1,1,1869.6
165,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,left,left,ring,ring,1,1,2,2,1830.2
166,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,thumb,thumb,1,1,1,1,1915.8
167,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,thumb,thumb,1,1,2,2,1911.6
168,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,index,index,1,1,1,1,1863.6
169,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,index,index,1,1,2,2,1838.2
170,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,middle,middle,1,1,1,1,1885.4
171,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,middle,middle,1,1,2,2,1886.6
172,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,little,little,1,1,1,1,1840.4
173,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,little,little,1,1,2,2,1898.4
174,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,ring,ring,1,1,1,1,1831.8
175,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,2,right,right,ring,ring,1,1,2,2,1871.4
176,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,thumb,thumb,1,1,1,1,1894.2
177,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,thumb,thumb,1,1,2,2,1923.6
178,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,thumb,thumb,1,2,1,1,1897.2
179,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,thumb,thumb,1,2,2,2,1920.2
180,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,index,index,1,1,1,1,1845.6
181,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,index,index,1,1,2,2,1894.6
182,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,index,index,1,2,1,1,1871.0
183,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,index,index,1,2,2,2,1882.8
184,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,middle,middle,1,1,1,1,1896.6
185,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,middle,middle,1,1,2,2,1891.8
186,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,middle,middle,1,2,1,1,1907.0
187,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,middle,middle,1,2,2,2,1895.0
188,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,little,little,1,1,1,1,1888.4
189,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,little,little,1,1,2,2,1860.0
190,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,little,little,1,2,1,1,1902.6
191,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,little,little,1,2,2,2,1857.4
192,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,ring,ring,1,1,1,1,1880.4
193,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,ring,ring,1,1,2,2,1882.0
194,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,ring,ring,1,2,1,1,1894.8
195,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,left,left,ring,ring,1,2,2,2,1878.4
196,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,thumb,thumb,1,1,1,1,1916.2
197,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,thumb,thumb,1,1,2,2,1914.6
198,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,thumb,thumb,1,2,1,1,1909.0
199,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,thumb,thumb,1,2,2,2,1908.6
200,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,index,index,1,1,1,1,1898.6
201,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,index,index,1,1,2,2,1844.6
202,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,index,index,1,2,1,1,1915.2
203,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,index,index,1,2,2,2,1869.6
204,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,middle,middle,1,1,1,1,1900.6
205,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,middle,middle,1,1,2,2,1884.6
206,i,hamming_dist_subsampled,maximum_curvature,miura_matching,1,3,right,right,middle,middle,1,2,1,1,1906.6
