,dataset_id,distance_function,mask,prealign,preprocess,feature_extractor,postprocess,postalign,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,distance
0,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,2,1,1,0.048703
1,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,2,2,2,0.047939
2,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,3,1,1,0.041367
3,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,3,2,2,0.044371
4,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,4,1,1,0.046709
5,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,4,2,2,0.048338
6,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,5,1,1,0.044182
7,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,1,5,2,2,0.044492
8,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,2,3,1,1,0.043351
9,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,2,3,2,2,0.037744
10,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,2,4,1,1,0.041689
11,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,2,4,2,2,0.044238
12,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,2,5,1,1,0.034663
13,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,2,5,2,2,0.035738
14,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,3,4,1,1,0.044747
15,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,3,4,2,2,0.049291
16,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,3,5,1,1,0.034508
17,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,3,5,2,2,0.045401
18,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,4,5,1,1,0.038209
19,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,index,index,4,5,2,2,0.030906
20,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,middle,middle,1,2,1,1,0.053491
21,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,middle,middle,1,2,2,2,0.039672
22,ii,hamming_distance,edge,id,hist_eq,maximum_curvature,id,id,0,0,left,left,middle,middle,1,3,1,1,0.054255
