,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
60,i,hamming_dist,max_curvature,id,0,1,left,left,little,index,1,1,1,1,0.069448
61,i,hamming_dist,max_curvature,id,0,1,left,left,little,index,1,1,1,2,0.066212
62,i,hamming_dist,max_curvature,id,0,1,left,left,little,index,1,1,2,1,0.067077
63,i,hamming_dist,max_curvature,id,0,1,left,left,little,index,1,1,2,2,0.069891
64,i,hamming_dist,max_curvature,id,0,1,left,left,little,ring,1,1,1,1,0.070124
65,i,hamming_dist,max_curvature,id,0,1,left,left,little,ring,1,1,1,2,0.064295
66,i,hamming_dist,max_curvature,id,0,1,left,left,little,ring,1,1,2,1,0.068839
67,i,hamming_dist,max_curvature,id,0,1,left,left,little,ring,1,1,2,2,0.062101
68,i,hamming_dist,max_curvature,id,0,1,left,left,little,middle,1,1,1,1,0.068118
69,i,hamming_dist,max_curvature,id,0,1,left,left,little,middle,1,1,1,2,0.067032
70,i,hamming_dist,max_curvature,id,0,1,left,left,little,middle,1,1,2,1,0.068872
71,i,hamming_dist,max_curvature,id,0,1,left,left,little,middle,1,1,2,2,0.066323
72,i,hamming_dist,max_curvature,id,0,1,left,left,little,little,1,1,1,1,0.075321
73,i,hamming_dist,max_curvature,id,0,1,left,left,little,little,1,1,1,2,0.070734
74,i,hamming_dist,max_curvature,id,0,1,left,left,little,little,1,1,2,1,0.07264
75,i,hamming_dist,max_curvature,id,0,1,left,left,little,little,1,1,2,2,0.065836
76,i,hamming_dist,max_curvature,id,0,1,left,left,little,thumb,1,1,1,1,0.075543
77,i,hamming_dist,max_curvature,id,0,1,left,left,little,thumb,1,1,1,2,0.079322
78,i,hamming_dist,max_curvature,id,0,1,left,left,little,thumb,1,1,2,1,0.076939
79,i,hamming_dist,max_curvature,id,0,1,left,left,little,thumb,1,1,2,2,0.078701
80,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,index,1,1,1,1,0.078768
81,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,index,1,1,1,2,0.0793
82,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,index,1,1,2,1,0.078258
83,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,index,1,1,2,2,0.07602
84,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,ring,1,1,1,1,0.077493
85,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,ring,1,1,1,2,0.07654
86,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,ring,1,1,2,1,0.077183
87,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,ring,1,1,2,2,0.074634
88,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,middle,1,1,1,1,0.078923
89,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,middle,1,1,1,2,0.074778
90,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,middle,1,1,2,1,0.078081
91,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,middle,1,1,2,2,0.077216
92,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,little,1,1,1,1,0.082225
93,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,little,1,1,1,2,0.076485
94,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,little,1,1,2,1,0.083954
95,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,little,1,1,2,2,0.080031
96,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,thumb,1,1,1,1,0.083444
97,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,thumb,1,1,1,2,0.088863
98,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,thumb,1,1,2,1,0.082957
99,i,hamming_dist,max_curvature,id,0,1,left,left,thumb,thumb,1,1,2,2,0.087156
100,i,hamming_dist,max_curvature,id,0,1,left,right,index,index,1,1,1,1,0.078258
101,i,hamming_dist,max_curvature,id,0,1,left,right,index,index,1,1,1,2,0.07736
102,i,hamming_dist,max_curvature,id,0,1,left,right,index,index,1,1,2,1,0.07049
103,i,hamming_dist,max_curvature,id,0,1,left,right,index,index,1,1,2,2,0.069947
104,i,hamming_dist,max_curvature,id,0,1,left,right,index,ring,1,1,1,1,0.075754
105,i,hamming_dist,max_curvature,id,0,1,left,right,index,ring,1,1,1,2,0.074058
106,i,hamming_dist,max_curvature,id,0,1,left,right,index,ring,1,1,2,1,0.068141
107,i,hamming_dist,max_curvature,id,0,1,left,right,index,ring,1,1,2,2,0.067642
108,i,hamming_dist,max_curvature,id,0,1,left,right,index,middle,1,1,1,1,0.079732
109,i,hamming_dist,max_curvature,id,0,1,left,right,index,middle,1,1,1,2,0.079388
110,i,hamming_dist,max_curvature,id,0,1,left,right,index,middle,1,1,2,1,0.07172
111,i,hamming_dist,max_curvature,id,0,1,left,right,index,middle,1,1,2,2,0.070556
112,i,hamming_dist,max_curvature,id,0,1,left,right,index,little,1,1,1,1,0.079621
113,i,hamming_dist,max_curvature,id,0,1,left,right,index,little,1,1,1,2,0.083256
114,i,hamming_dist,max_curvature,id,0,1,left,right,index,little,1,1,2,1,0.074867
115,i,hamming_dist,max_curvature,id,0,1,left,right,index,little,1,1,2,2,0.073604
116,i,hamming_dist,max_curvature,id,0,1,left,right,index,thumb,1,1,1,1,0.086713
117,i,hamming_dist,max_curvature,id,0,1,left,right,index,thumb,1,1,1,2,0.084752
118,i,hamming_dist,max_curvature,id,0,1,left,right,index,thumb,1,1,2,1,0.081538
119,i,hamming_dist,max_curvature,id,0,1,left,right,index,thumb,1,1,2,2,0.07705
120,i,hamming_dist,max_curvature,id,0,1,left,right,ring,index,1,1,1,1,0.072983
121,i,hamming_dist,max_curvature,id,0,1,left,right,ring,index,1,1,1,2,0.070024
122,i,hamming_dist,max_curvature,id,0,1,left,right,ring,index,1,1,2,1,0.069005
123,i,hamming_dist,max_curvature,id,0,1,left,right,ring,index,1,1,2,2,0.062145
124,i,hamming_dist,max_curvature,id,0,1,left,right,ring,ring,1,1,1,1,0.066334
125,i,hamming_dist,max_curvature,id,0,1,left,right,ring,ring,1,1,1,2,0.070977
126,i,hamming_dist,max_curvature,id,0,1,left,right,ring,ring,1,1,2,1,0.062999
127,i,hamming_dist,max_curvature,id,0,1,left,right,ring,ring,1,1,2,2,0.064229
128,i,hamming_dist,max_curvature,id,0,1,left,right,ring,middle,1,1,1,1,0.074213
129,i,hamming_dist,max_curvature,id,0,1,left,right,ring,middle,1,1,1,2,0.073094
130,i,hamming_dist,max_curvature,id,0,1,left,right,ring,middle,1,1,2,1,0.068152
131,i,hamming_dist,max_curvature,id,0,1,left,right,ring,middle,1,1,2,2,0.063331
132,i,hamming_dist,max_curvature,id,0,1,left,right,ring,little,1,1,1,1,0.075875
133,i,hamming_dist,max_curvature,id,0,1,left,right,ring,little,1,1,1,2,0.075432
134,i,hamming_dist,max_curvature,id,0,1,left,right,ring,little,1,1,2,1,0.0707
135,i,hamming_dist,max_curvature,id,0,1,left,right,ring,little,1,1,2,2,0.066733
136,i,hamming_dist,max_curvature,id,0,1,left,right,ring,thumb,1,1,1,1,0.082214
137,i,hamming_dist,max_curvature,id,0,1,left,right,ring,thumb,1,1,1,2,0.077926
138,i,hamming_dist,max_curvature,id,0,1,left,right,ring,thumb,1,1,2,1,0.079388
139,i,hamming_dist,max_curvature,id,0,1,left,right,ring,thumb,1,1,2,2,0.072041
140,i,hamming_dist,max_curvature,id,0,1,left,right,middle,index,1,1,1,1,0.065304
141,i,hamming_dist,max_curvature,id,0,1,left,right,middle,index,1,1,1,2,0.061769
142,i,hamming_dist,max_curvature,id,0,1,left,right,middle,index,1,1,2,1,0.068185
143,i,hamming_dist,max_curvature,id,0,1,left,right,middle,index,1,1,2,2,0.067199
144,i,hamming_dist,max_curvature,id,0,1,left,right,middle,ring,1,1,1,1,0.061514
145,i,hamming_dist,max_curvature,id,0,1,left,right,middle,ring,1,1,1,2,0.060106
146,i,hamming_dist,max_curvature,id,0,1,left,right,middle,ring,1,1,2,1,0.067653
147,i,hamming_dist,max_curvature,id,0,1,left,right,middle,ring,1,1,2,2,0.061724
148,i,hamming_dist,max_curvature,id,0,1,left,right,middle,middle,1,1,1,1,0.064495
149,i,hamming_dist,max_curvature,id,0,1,left,right,middle,middle,1,1,1,2,0.063442
150,i,hamming_dist,max_curvature,id,0,1,left,right,middle,middle,1,1,2,1,0.065935
151,i,hamming_dist,max_curvature,id,0,1,left,right,middle,middle,1,1,2,2,0.066102
152,i,hamming_dist,max_curvature,id,0,1,left,right,middle,little,1,1,1,1,0.070058
153,i,hamming_dist,max_curvature,id,0,1,left,right,middle,little,1,1,1,2,0.067021
154,i,hamming_dist,max_curvature,id,0,1,left,right,middle,little,1,1,2,1,0.073715
155,i,hamming_dist,max_curvature,id,0,1,left,right,middle,little,1,1,2,2,0.071941
156,i,hamming_dist,max_curvature,id,0,1,left,right,middle,thumb,1,1,1,1,0.075355
157,i,hamming_dist,max_curvature,id,0,1,left,right,middle,thumb,1,1,1,2,0.071908
158,i,hamming_dist,max_curvature,id,0,1,left,right,middle,thumb,1,1,2,1,0.080674
159,i,hamming_dist,max_curvature,id,0,1,left,right,middle,thumb,1,1,2,2,0.074501
160,i,hamming_dist,max_curvature,id,0,1,left,right,little,index,1,1,1,1,0.06629
161,i,hamming_dist,max_curvature,id,0,1,left,right,little,index,1,1,1,2,0.067609
162,i,hamming_dist,max_curvature,id,0,1,left,right,little,index,1,1,2,1,0.068019
163,i,hamming_dist,max_curvature,id,0,1,left,right,little,index,1,1,2,2,0.062156
164,i,hamming_dist,max_curvature,id,0,1,left,right,little,ring,1,1,1,1,0.066445
165,i,hamming_dist,max_curvature,id,0,1,left,right,little,ring,1,1,1,2,0.063996
166,i,hamming_dist,max_curvature,id,0,1,left,right,little,ring,1,1,2,1,0.063741
167,i,hamming_dist,max_curvature,id,0,1,left,right,little,ring,1,1,2,2,0.062821
168,i,hamming_dist,max_curvature,id,0,1,left,right,little,middle,1,1,1,1,0.066124
169,i,hamming_dist,max_curvature,id,0,1,left,right,little,middle,1,1,1,2,0.066113
170,i,hamming_dist,max_curvature,id,0,1,left,right,little,middle,1,1,2,1,0.067232
171,i,hamming_dist,max_curvature,id,0,1,left,right,little,middle,1,1,2,2,0.063918
172,i,hamming_dist,max_curvature,id,0,1,left,right,little,little,1,1,1,1,0.072595
173,i,hamming_dist,max_curvature,id,0,1,left,right,little,little,1,1,1,2,0.068938
174,i,hamming_dist,max_curvature,id,0,1,left,right,little,little,1,1,2,1,0.069227
175,i,hamming_dist,max_curvature,id,0,1,left,right,little,little,1,1,2,2,0.066545
176,i,hamming_dist,max_curvature,id,0,1,left,right,little,thumb,1,1,1,1,0.080153
177,i,hamming_dist,max_curvature,id,0,1,left,right,little,thumb,1,1,1,2,0.073293
178,i,hamming_dist,max_curvature,id,0,1,left,right,little,thumb,1,1,2,1,0.078047
179,i,hamming_dist,max_curvature,id,0,1,left,right,little,thumb,1,1,2,2,0.072673
180,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,index,1,1,1,1,0.074546
181,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,index,1,1,1,2,0.074136
182,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,index,1,1,2,1,0.074324
183,i,hamming_dist,max_curvature,id,0,1,left,right,thumb,index,1,1,2,2,0.073271
