,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
65,i,hamming_distance,maximum_curvature,id,0,3,right,right,index,index,1,1,2,2,0.073116
66,i,hamming_distance,maximum_curvature,id,0,3,right,right,index,index,1,2,1,1,0.080086
67,i,hamming_distance,maximum_curvature,id,0,3,right,right,index,index,1,2,2,2,0.074413
68,i,hamming_distance,maximum_curvature,id,0,3,right,right,middle,middle,1,1,1,1,0.071664
69,i,hamming_distance,maximum_curvature,id,0,3,right,right,middle,middle,1,1,2,2,0.070058
70,i,hamming_distance,maximum_curvature,id,0,3,right,right,middle,middle,1,2,1,1,0.071155
71,i,hamming_distance,maximum_curvature,id,0,3,right,right,middle,middle,1,2,2,2,0.071554
72,i,hamming_distance,maximum_curvature,id,0,3,right,right,little,little,1,1,1,1,0.064971
73,i,hamming_distance,maximum_curvature,id,0,3,right,right,little,little,1,1,2,2,0.079244
74,i,hamming_distance,maximum_curvature,id,0,3,right,right,little,little,1,2,1,1,0.071764
75,i,hamming_distance,maximum_curvature,id,0,3,right,right,little,little,1,2,2,2,0.082026
76,i,hamming_distance,maximum_curvature,id,0,3,right,right,ring,ring,1,1,1,1,0.065891
77,i,hamming_distance,maximum_curvature,id,0,3,right,right,ring,ring,1,1,2,2,0.066257
78,i,hamming_distance,maximum_curvature,id,0,3,right,right,ring,ring,1,2,1,1,0.075742
79,i,hamming_distance,maximum_curvature,id,0,3,right,right,ring,ring,1,2,2,2,0.071343
80,i,hamming_distance,maximum_curvature,id,0,4,left,left,thumb,thumb,1,1,1,1,0.072163
81,i,hamming_distance,maximum_curvature,id,0,4,left,left,thumb,thumb,1,1,2,2,0.0709
82,i,hamming_distance,maximum_curvature,id,0,4,left,left,index,index,1,1,1,1,0.060516
83,i,hamming_distance,maximum_curvature,id,0,4,left,left,index,index,1,1,2,2,0.065315
84,i,hamming_distance,maximum_curvature,id,0,4,left,left,middle,middle,1,1,1,1,0.05953
85,i,hamming_distance,maximum_curvature,id,0,4,left,left,middle,middle,1,1,2,2,0.064694
86,i,hamming_distance,maximum_curvature,id,0,4,left,left,little,little,1,1,1,1,0.064473
87,i,hamming_distance,maximum_curvature,id,0,4,left,left,little,little,1,1,2,2,0.06014
88,i,hamming_distance,maximum_curvature,id,0,4,left,left,ring,ring,1,1,1,1,0.061536
89,i,hamming_distance,maximum_curvature,id,0,4,left,left,ring,ring,1,1,2,2,0.062101
90,i,hamming_distance,maximum_curvature,id,0,4,right,right,thumb,thumb,1,1,1,1,0.074568
91,i,hamming_distance,maximum_curvature,id,0,4,right,right,thumb,thumb,1,1,2,2,0.081383
92,i,hamming_distance,maximum_curvature,id,0,4,right,right,index,index,1,1,1,1,0.065104
93,i,hamming_distance,maximum_curvature,id,0,4,right,right,index,index,1,1,2,2,0.065281
94,i,hamming_distance,maximum_curvature,id,0,4,right,right,middle,middle,1,1,1,1,0.063032
95,i,hamming_distance,maximum_curvature,id,0,4,right,right,middle,middle,1,1,2,2,0.069105
96,i,hamming_distance,maximum_curvature,id,0,4,right,right,little,little,1,1,1,1,0.060926
97,i,hamming_distance,maximum_curvature,id,0,4,right,right,little,little,1,1,2,2,0.073449
98,i,hamming_distance,maximum_curvature,id,0,4,right,right,ring,ring,1,1,1,1,0.059187
99,i,hamming_distance,maximum_curvature,id,0,4,right,right,ring,ring,1,1,2,2,0.059464
100,i,hamming_distance,maximum_curvature,id,0,5,left,left,thumb,thumb,1,1,1,1,0.062855
101,i,hamming_distance,maximum_curvature,id,0,5,left,left,thumb,thumb,1,1,2,2,0.07449
102,i,hamming_distance,maximum_curvature,id,0,5,left,left,thumb,thumb,1,2,1,1,0.068273
103,i,hamming_distance,maximum_curvature,id,0,5,left,left,thumb,thumb,1,2,2,2,0.070412
104,i,hamming_distance,maximum_curvature,id,0,5,left,left,index,index,1,2,1,1,0.062844
105,i,hamming_distance,maximum_curvature,id,0,5,left,left,index,index,1,2,2,2,0.069315
106,i,hamming_distance,maximum_curvature,id,0,5,left,left,middle,middle,1,1,1,1,0.058998
107,i,hamming_distance,maximum_curvature,id,0,5,left,left,middle,middle,1,1,2,2,0.063863
108,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,1,1,1,0.06465
109,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,1,2,2,0.059685
110,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,2,1,1,0.069559
111,i,hamming_distance,maximum_curvature,id,0,5,left,left,little,little,1,2,2,2,0.060627
112,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,1,1,1,0.065935
113,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,1,2,2,0.062511
114,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,2,1,1,0.062589
115,i,hamming_distance,maximum_curvature,id,0,5,left,left,ring,ring,1,2,2,2,0.065714
116,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,1,1,1,0.071919
117,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,1,2,2,0.072673
118,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,2,1,1,0.062799
119,i,hamming_distance,maximum_curvature,id,0,5,right,right,thumb,thumb,1,2,2,2,0.076507
120,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,1,1,1,0.062943
121,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,1,2,2,0.059087
122,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,2,1,1,0.067354
123,i,hamming_distance,maximum_curvature,id,0,5,right,right,index,index,1,2,2,2,0.064018
124,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,1,1,1,0.063464
125,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,1,2,2,0.061015
126,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,2,1,1,0.062899
127,i,hamming_distance,maximum_curvature,id,0,5,right,right,middle,middle,1,2,2,2,0.061636
128,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,1,1,1,0.068395
129,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,1,2,2,0.067154
130,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,2,1,1,0.061503
131,i,hamming_distance,maximum_curvature,id,0,5,right,right,little,little,1,2,2,2,0.070944
132,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,1,1,1,0.060672
133,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,1,2,2,0.059719
134,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,2,1,1,0.05953
135,i,hamming_distance,maximum_curvature,id,0,5,right,right,ring,ring,1,2,2,2,0.057668
136,i,hamming_distance,maximum_curvature,id,0,6,left,left,thumb,thumb,1,1,1,1,0.068296
137,i,hamming_distance,maximum_curvature,id,0,6,left,left,thumb,thumb,1,1,2,2,0.0668
138,i,hamming_distance,maximum_curvature,id,0,6,left,left,index,index,1,1,1,1,0.06434
139,i,hamming_distance,maximum_curvature,id,0,6,left,left,index,index,1,1,2,2,0.065636
140,i,hamming_distance,maximum_curvature,id,0,6,left,left,middle,middle,1,1,1,1,0.06066
141,i,hamming_distance,maximum_curvature,id,0,6,left,left,middle,middle,1,1,2,2,0.061403
142,i,hamming_distance,maximum_curvature,id,0,6,left,left,little,little,1,1,1,1,0.067996
143,i,hamming_distance,maximum_curvature,id,0,6,left,left,little,little,1,1,2,2,0.059441
144,i,hamming_distance,maximum_curvature,id,0,6,left,left,ring,ring,1,1,1,1,0.064761
145,i,hamming_distance,maximum_curvature,id,0,6,left,left,ring,ring,1,1,2,2,0.062367
146,i,hamming_distance,maximum_curvature,id,0,6,right,right,thumb,thumb,1,1,1,1,0.06732
147,i,hamming_distance,maximum_curvature,id,0,6,right,right,thumb,thumb,1,1,2,2,0.070578
148,i,hamming_distance,maximum_curvature,id,0,6,right,right,index,index,1,1,1,1,0.065226
149,i,hamming_distance,maximum_curvature,id,0,6,right,right,index,index,1,1,2,2,0.058167
150,i,hamming_distance,maximum_curvature,id,0,6,right,right,middle,middle,1,1,1,1,0.060705
151,i,hamming_distance,maximum_curvature,id,0,6,right,right,middle,middle,1,1,2,2,0.064461
152,i,hamming_distance,maximum_curvature,id,0,6,right,right,little,little,1,1,1,1,0.057081
153,i,hamming_distance,maximum_curvature,id,0,6,right,right,little,little,1,1,2,2,0.067631
154,i,hamming_distance,maximum_curvature,id,0,6,right,right,ring,ring,1,1,1,1,0.059109
155,i,hamming_distance,maximum_curvature,id,0,6,right,right,ring,ring,1,1,2,2,0.058566
156,i,hamming_distance,maximum_curvature,id,1,2,left,left,thumb,thumb,1,1,1,1,0.068318
157,i,hamming_distance,maximum_curvature,id,1,2,left,left,thumb,thumb,1,1,2,2,0.066722
158,i,hamming_distance,maximum_curvature,id,1,2,left,left,index,index,1,1,1,1,0.06639
159,i,hamming_distance,maximum_curvature,id,1,2,left,left,index,index,1,1,2,2,0.064894
160,i,hamming_distance,maximum_curvature,id,1,2,left,left,middle,middle,1,1,1,1,0.060051
161,i,hamming_distance,maximum_curvature,id,1,2,left,left,middle,middle,1,1,2,2,0.063121
162,i,hamming_distance,maximum_curvature,id,1,2,left,left,little,little,1,1,1,1,0.068905
163,i,hamming_distance,maximum_curvature,id,1,2,left,left,little,little,1,1,2,2,0.058821
164,i,hamming_distance,maximum_curvature,id,1,2,left,left,ring,ring,1,1,1,1,0.065691
165,i,hamming_distance,maximum_curvature,id,1,2,left,left,ring,ring,1,1,2,2,0.062555
166,i,hamming_distance,maximum_curvature,id,1,2,right,right,thumb,thumb,1,1,1,1,0.065437
167,i,hamming_distance,maximum_curvature,id,1,2,right,right,thumb,thumb,1,1,2,2,0.074745
168,i,hamming_distance,maximum_curvature,id,1,2,right,right,index,index,1,1,1,1,0.062965
169,i,hamming_distance,maximum_curvature,id,1,2,right,right,index,index,1,1,2,2,0.056804
170,i,hamming_distance,maximum_curvature,id,1,2,right,right,middle,middle,1,1,1,1,0.062555
171,i,hamming_distance,maximum_curvature,id,1,2,right,right,middle,middle,1,1,2,2,0.058943
172,i,hamming_distance,maximum_curvature,id,1,2,right,right,little,little,1,1,1,1,0.063641
173,i,hamming_distance,maximum_curvature,id,1,2,right,right,little,little,1,1,2,2,0.065126
174,i,hamming_distance,maximum_curvature,id,1,2,right,right,ring,ring,1,1,1,1,0.056416
175,i,hamming_distance,maximum_curvature,id,1,2,right,right,ring,ring,1,1,2,2,0.058034
176,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,1,1,1,0.074368
177,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,1,2,2,0.076418
178,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,2,1,1,0.064118
179,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,2,2,2,0.075078
180,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,1,1,1,0.064417
181,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,1,2,2,0.066922
182,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,2,1,1,0.064971
183,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,2,2,2,0.071022
184,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,1,1,1,0.06773
185,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,1,2,2,0.070434
186,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,2,1,1,0.070911
187,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,2,2,2,0.070678
188,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,1,1,1,0.081793
189,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,1,2,2,0.067985
190,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,2,1,1,0.084364
191,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,2,2,2,0.071653
192,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,1,1,1,0.072152
193,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,1,2,2,0.064484
194,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,2,1,1,0.071121
195,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,2,2,2,0.064317
196,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,1,1,1,0.077261
197,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,1,2,2,0.077626
198,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,2,1,1,0.080851
199,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,2,2,2,0.07684
200,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,1,1,1,0.075875
201,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,1,2,2,0.069504
202,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,2,1,1,0.079998
203,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,2,2,2,0.072352
204,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,1,1,1,0.072739
205,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,1,2,2,0.068074
206,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,2,1,1,0.074335
207,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,2,2,2,0.074313
208,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,1,1,1,0.069958
209,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,1,2,2,0.08125
210,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,2,1,1,0.077793
211,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,2,2,2,0.081882
212,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,1,1,1,0.065115
213,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,1,2,2,0.069082
214,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,2,1,1,0.073305
215,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,2,2,2,0.073703
216,i,hamming_distance,maximum_curvature,id,1,4,left,left,thumb,thumb,1,1,1,1,0.076341
217,i,hamming_distance,maximum_curvature,id,1,4,left,left,thumb,thumb,1,1,2,2,0.069481
218,i,hamming_distance,maximum_curvature,id,1,4,left,left,index,index,1,1,1,1,0.063276
219,i,hamming_distance,maximum_curvature,id,1,4,left,left,index,index,1,1,2,2,0.066833
220,i,hamming_distance,maximum_curvature,id,1,4,left,left,middle,middle,1,1,1,1,0.066434
221,i,hamming_distance,maximum_curvature,id,1,4,left,left,middle,middle,1,1,2,2,0.06609
222,i,hamming_distance,maximum_curvature,id,1,4,left,left,little,little,1,1,1,1,0.076075
223,i,hamming_distance,maximum_curvature,id,1,4,left,left,little,little,1,1,2,2,0.06076
224,i,hamming_distance,maximum_curvature,id,1,4,left,left,ring,ring,1,1,1,1,0.063165
225,i,hamming_distance,maximum_curvature,id,1,4,left,left,ring,ring,1,1,2,2,0.06107
226,i,hamming_distance,maximum_curvature,id,1,4,right,right,thumb,thumb,1,1,1,1,0.073748
227,i,hamming_distance,maximum_curvature,id,1,4,right,right,thumb,thumb,1,1,2,2,0.080962
228,i,hamming_distance,maximum_curvature,id,1,4,right,right,index,index,1,1,1,1,0.064484
229,i,hamming_distance,maximum_curvature,id,1,4,right,right,index,index,1,1,2,2,0.067919
230,i,hamming_distance,maximum_curvature,id,1,4,right,right,middle,middle,1,1,1,1,0.064085
231,i,hamming_distance,maximum_curvature,id,1,4,right,right,middle,middle,1,1,2,2,0.069382
232,i,hamming_distance,maximum_curvature,id,1,4,right,right,little,little,1,1,1,1,0.067043
233,i,hamming_distance,maximum_curvature,id,1,4,right,right,little,little,1,1,2,2,0.071133
234,i,hamming_distance,maximum_curvature,id,1,4,right,right,ring,ring,1,1,1,1,0.061226
235,i,hamming_distance,maximum_curvature,id,1,4,right,right,ring,ring,1,1,2,2,0.062156
236,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,1,1,1,0.06916
237,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,1,2,2,0.072895
238,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,2,1,1,0.072119
239,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,2,2,2,0.072473
240,i,hamming_distance,maximum_curvature,id,1,5,left,left,index,index,1,2,1,1,0.063054
241,i,hamming_distance,maximum_curvature,id,1,5,left,left,index,index,1,2,2,2,0.069991
242,i,hamming_distance,maximum_curvature,id,1,5,left,left,middle,middle,1,1,1,1,0.063375
243,i,hamming_distance,maximum_curvature,id,1,5,left,left,middle,middle,1,1,2,2,0.063154
244,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,1,1,1,0.070423
245,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,1,2,2,0.057934
246,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,2,1,1,0.076884
247,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,2,2,2,0.060339
248,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,1,1,1,0.064683
249,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,1,2,2,0.063763
250,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,2,1,1,0.061203
251,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,2,2,2,0.066279
252,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,1,1,1,0.071454
253,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,1,2,2,0.074113
254,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,2,1,1,0.068251
255,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,2,2,2,0.079388
256,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,1,1,1,0.06352
257,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,1,2,2,0.060705
